userId,movieId,rating
1676483,4993,4.0
16619875,10,3.0
16619875,34,3.0
16619875,144,3.5
16619875,158,2.5
16619875,292,3.0
903127,16,4.0
903127,196,3.0
903127,300,4.0
903127,356,4.0
903127,457,4.0
17245525,44,3.0
17245525,50,5.0
17245525,288,4.5
17245525,300,4.5
17245525,318,5.0
7569560,7502,4.5
7569560,599,4.5
7569560,6777,4.5
7569560,55071,4.5
7569560,8012,4.5
909736,50,4.0
909736,353,3.5
909736,1097,3.5
909736,1221,4.0
909736,1356,3.5
19274378,208,3.0
19274378,344,3.0
19274378,750,4.5
19274378,858,4.5
19274378,1090,4.0
9307056,208,3.5
9307056,349,4.5
9307056,1059,4.0
9307056,1103,4.5
9307056,1193,5.0
8304123,39,2.5
8304123,551,3.5
8304123,784,2.0
8304123,1079,3.5
8304123,1086,3.5
2295096,36,4.0
2295096,39,3.5
2295096,141,3.5
2295096,160,2.5
2295096,353,4.0
4529326,260,4.0
4529326,750,4.0
4529326,1258,4.0
4529326,1408,3.5
4529326,2011,3.5
4950224,11,4.0
4950224,32,4.5
4950224,50,5.0
4950224,62,4.0
4950224,70,4.0
6349372,599,4.5
6349372,6777,4.0
6349372,8012,4.5
6349372,7502,4.5
6349372,599,4.5
17437632,599,4.5
17437632,55071,4.5
17437632,7502,4.5
17437632,599,4.5
17437632,6777,4.0
9533258,11,3.5
9533258,173,2.5
9533258,231,3.5
9533258,356,4.5
9533258,471,4.0
1319149,32,4.5
1319149,34,4.0
1319149,47,4.5
1319149,60,3.0
1319149,104,3.5
9487482,261,3.5
9487482,448,3.5
9487482,454,3.0
9487482,520,3.0
9487482,541,4.0
9296376,2671,3.5
9296376,678,3.5
9296376,1027,3.0
9296376,1213,4.0
9296376,1441,3.5
16447343,150,4.0
16447343,357,3.5
16447343,529,4.0
16447343,1258,4.0
16447343,1265,4.0
14809420,14,3.0
14809420,25,4.0
14809420,39,3.0
14809420,153,2.5
14809420,275,2.5
14546031,21,3.0
14546031,141,3.5
14546031,150,4.0
14546031,231,3.5
14546031,260,4.5
8710518,22,3.0
8710518,161,3.0
8710518,193,2.0
8710518,216,3.0
8710518,333,3.5
2475718,349,3.5
2475718,1228,3.5
2475718,1367,2.5
2475718,4191,3.5
2475718,31116,3.5
1567284,50,4.5
1567284,257,3.0
1567284,318,4.5
1567284,434,2.5
1567284,541,4.0
8747579,11,3.0
8747579,32,3.5
8747579,50,4.0
8747579,62,3.5
8747579,104,3.0
12821628,161,3.0
12821628,193,2.0
12821628,216,3.0
12821628,333,3.5
12821628,348,3.5
3103887,101,4.5
3103887,141,3.5
3103887,223,4.5
3103887,356,4.5
3103887,357,3.5
8253435,2,3.0
8253435,6,3.5
8253435,100,2.5
8253435,208,2.5
8253435,288,3.5
11253162,2,3.5
11253162,10,3.5
11253162,104,3.5
11253162,431,4.0
11253162,454,3.5
3603245,47,4.0
3603245,100,3.5
3603245,141,3.5
3603245,145,3.5
3603245,235,4.0
12741737,153,3.0
12741737,170,3.5
12741737,218,3.5
12741737,475,4.5
12741737,555,4.5
5730689,19,3.0
5730689,43,4.0
5730689,315,3.0
5730689,527,4.5
5730689,671,4.0
9764658,44,2.5
9764658,50,4.5
9764658,288,4.0
9764658,318,4.5
9764658,374,2.0
1730617,32,3.5
1730617,47,3.0
1730617,79,2.5
1730617,231,2.5
1730617,417,3.0
9619667,11,3.5
9619667,32,4.5
9619667,50,4.5
9619667,62,4.0
9619667,70,3.5
6975738,173,2.0
6975738,175,4.0
6975738,253,3.5
6975738,349,3.5
6975738,527,4.0
7830214,1,4.0
7830214,110,3.5
7830214,112,3.5
7830214,208,2.5
7830214,223,4.0
13691323,36,4.5
13691323,292,4.0
13691323,316,4.0
13691323,318,5.0
13691323,555,4.5
19076306,1,4.5
19076306,11,3.5
19076306,19,3.0
19076306,47,4.5
19076306,110,4.0
8508804,16,4.5
8508804,32,4.5
8508804,39,3.5
8508804,153,3.0
8508804,253,4.0
3339715,101,3.5
3339715,141,3.0
3339715,223,3.5
3339715,356,4.0
3339715,357,3.0
14748319,52,3.5
14748319,186,3.0
14748319,434,3.0
14748319,1061,4.0
14748319,1097,4.0
7957060,280,3.0
7957060,533,2.5
7957060,1544,2.5
7957060,1876,2.5
7957060,1909,2.5
1763749,16,3.5
1763749,36,3.5
1763749,208,2.5
1763749,225,2.5
1763749,367,2.5
6540069,954,4.0
6540069,1057,3.0
6540069,1237,4.0
6540069,1729,3.5
6540069,1961,4.0
16946203,673,1.5
16946203,1124,3.5
16946203,1968,3.5
16946203,2150,3.0
16946203,2396,3.0
6603205,2,3.0
6603205,253,3.5
6603205,260,4.0
6603205,300,3.5
6603205,428,3.5
11457914,599,4.0
11457914,55071,4.0
11457914,7502,4.5
11457914,599,4.0
11457914,6777,4.0
3739235,16,4.0
3739235,88,3.0
3739235,104,3.5
3739235,135,3.0
3739235,153,2.5
6464073,39,3.0
6464073,45,3.5
6464073,47,4.0
6464073,50,4.5
6464073,62,4.0
18497379,34,3.0
18497379,555,4.0
18497379,597,3.0
18497379,786,3.0
18497379,910,4.0
19315172,39,3.5
19315172,45,4.0
19315172,50,5.0
19315172,62,4.5
19315172,70,4.0
7525819,21,2.5
7525819,180,2.5
7525819,260,3.5
7525819,303,2.5
7525819,367,2.5
3035910,267,3.0
3035910,485,2.5
3035910,587,3.0
3035910,1006,3.5
3035910,1036,3.5
4834436,1089,4.0
4834436,4963,4.0
4834436,6942,4.0
4834436,36519,3.0
4834436,7502,4.5
14458765,10,3.5
14458765,173,2.5
14458765,317,3.5
14458765,1270,4.5
14458765,1584,4.0
7520283,6,4.0
7520283,16,4.0
7520283,18,3.0
7520283,70,3.5
7520283,104,3.0
7642056,112,3.0
7642056,1500,3.0
7642056,2390,3.0
7642056,5481,2.5
7642056,4995,3.5
3918803,29,4.0
3918803,34,3.5
3918803,52,3.5
3918803,111,4.5
3918803,150,4.0
19256036,18,3.5
19256036,597,3.5
19256036,674,3.0
19256036,1089,4.0
19256036,1952,4.0
6940338,223,4.0
6940338,357,3.0
6940338,1188,3.5
6940338,1835,3.0
6940338,1945,4.0
4652937,599,4.0
4652937,6777,3.5
4652937,8012,3.5
4652937,7502,4.0
4652937,599,4.0
13955049,16,4.0
13955049,18,3.5
13955049,22,3.5
13955049,141,3.0
13955049,162,4.0
12210677,39,2.5
12210677,47,3.5
12210677,141,2.5
12210677,180,3.0
12210677,260,3.5
2054356,29,2.5
2054356,50,3.0
2054356,101,3.0
2054356,104,1.5
2054356,208,1.5
1729635,16,4.5
1729635,36,4.5
1729635,145,3.5
1729635,185,3.0
1729635,261,4.0
4958672,16,3.5
4958672,36,3.0
4958672,145,2.5
4958672,185,2.0
4958672,261,3.0
8096782,1,4.5
8096782,32,4.5
8096782,34,4.0
8096782,39,3.5
8096782,45,3.5
3831145,17,5.0
3831145,34,4.0
3831145,39,4.0
3831145,150,4.5
3831145,165,4.0
19894260,153,3.0
19894260,257,3.5
19894260,911,4.0
19894260,1135,4.0
19894260,1721,4.0
10948838,599,3.5
10948838,6777,3.5
10948838,8012,3.5
10948838,7502,4.0
10948838,599,3.5
13414075,32,4.0
13414075,370,3.0
13414075,380,3.0
13414075,608,4.0
13414075,778,4.0
12556954,16,4.0
12556954,104,3.5
12556954,292,3.5
12556954,364,4.0
12556954,457,4.5
14027348,1258,4.0
14027348,1391,3.0
14027348,16,4.0
14027348,905,3.5
14027348,942,3.0
2438123,16,4.0
2438123,110,4.0
2438123,158,3.0
2438123,249,3.5
2438123,303,3.0
47346,45,3.5
47346,256,2.5
47346,296,4.5
47346,329,3.5
47346,420,3.0
915434,32,4.5
915434,300,4.0
915434,316,4.0
915434,377,4.0
915434,415,3.0
11911,307,4.0
11911,448,3.5
11911,1127,4.0
11911,1212,4.5
11911,1580,3.5
250758,36,4.0
250758,153,2.5
250758,293,4.0
250758,318,4.5
250758,535,3.5
4188388,203,3.0
4188388,590,3.5
4188388,1101,3.0
4188388,1228,4.0
4188388,1361,4.0
8879835,36,4.0
8879835,47,4.0
8879835,225,3.0
8879835,367,3.0
8879835,480,3.5
11662237,25,3.5
11662237,196,2.5
11662237,326,3.5
11662237,339,3.0
11662237,377,3.0
954440,22,3.5
954440,361,3.5
954440,468,3.0
954440,474,4.0
954440,480,4.0
18821653,21,2.5
18821653,52,3.0
18821653,141,2.5
18821653,150,3.5
18821653,231,3.0
24913,7,3.0
24913,16,3.5
24913,62,3.5
24913,293,4.0
24913,608,4.0
18734387,441,3.5
18734387,454,3.0
18734387,799,3.0
18734387,996,3.0
18734387,1032,3.0
8184440,17,3.5
8184440,141,3.0
8184440,253,3.5
8184440,292,3.0
8184440,333,4.0
10304221,19,2.0
10304221,32,3.5
10304221,104,3.0
10304221,168,2.0
10304221,224,3.0
11989886,36,4.0
11989886,39,3.0
11989886,141,3.0
11989886,160,2.0
11989886,353,3.5
989108,599,4.0
989108,6777,4.0
989108,8012,4.0
989108,7502,4.5
989108,599,4.0
11811032,454,2.5
11811032,778,3.0
11811032,852,2.5
11811032,1242,3.5
11811032,1247,3.5
16094225,36,3.5
16094225,224,3.5
16094225,231,3.0
16094225,306,4.0
16094225,345,3.5
12837648,16,4.0
12837648,47,3.5
12837648,208,3.0
12837648,260,4.0
12837648,296,4.5
18901739,599,4.0
18901739,55071,4.0
18901739,7502,4.5
18901739,599,4.0
18901739,6777,4.0
4243167,208,3.5
4243167,236,4.0
4243167,267,3.5
4243167,292,4.0
4243167,296,5.0
18829511,235,3.5
18829511,524,3.0
18829511,659,3.5
18829511,919,4.0
18829511,1208,4.0
5639011,36,3.5
5639011,500,3.0
5639011,1061,3.5
5639011,1449,3.5
5639011,52281,3.5
1552871,161,3.0
1552871,193,2.0
1552871,216,3.0
1552871,333,3.5
1552871,348,3.5
5043974,364,4.0
5043974,586,3.0
5043974,969,3.5
5043974,1091,3.0
5043974,1200,3.5
3619285,145,3.5
3619285,260,4.0
3619285,534,3.5
3619285,593,4.5
3619285,913,4.0
5269586,955,3.5
5269586,1586,2.5
5269586,4865,3.5
5269586,4979,3.5
5269586,87232,4.0
4567797,52,3.5
4567797,235,3.5
4567797,367,3.0
4567797,516,3.5
4567797,588,3.5
12368741,1562,2.0
12368741,2336,3.5
12368741,5444,4.0
12368741,30825,3.0
12368741,46970,3.0
13493875,50,4.5
13493875,417,3.5
13493875,1196,4.0
13493875,1203,4.0
13493875,1225,4.0
12909286,708,3.5
12909286,1097,4.0
12909286,1704,4.0
12909286,2115,3.5
12909286,2470,3.5
19202668,898,4.5
19202668,2011,3.5
19202668,2858,4.5
19202668,3730,4.0
19202668,4027,4.5
16713196,11,3.5
16713196,32,4.5
16713196,50,4.5
16713196,62,4.0
16713196,104,3.5
4849402,16,4.0
4849402,62,3.5
4849402,104,3.0
4849402,110,3.5
4849402,173,2.0
18894969,32,3.5
18894969,293,3.5
18894969,315,2.0
18894969,471,3.5
18894969,608,4.0
16725144,6,4.0
16725144,22,3.5
16725144,47,3.5
16725144,147,4.0
16725144,208,2.5
1744888,21,3.0
1744888,62,4.0
1744888,95,3.0
1744888,110,4.0
1744888,173,2.5
11719837,21,3.0
11719837,32,4.0
11719837,48,3.5
11719837,52,3.5
11719837,70,3.5
6935659,36,4.0
6935659,153,3.0
6935659,190,3.5
6935659,293,4.0
6935659,318,4.5
16688869,16,3.5
16688869,153,2.5
16688869,223,3.5
16688869,300,3.5
16688869,329,3.0
6345569,16,3.0
6345569,62,2.5
6345569,104,2.5
6345569,208,1.5
6345569,282,2.0
15168235,2,3.5
15168235,10,3.0
15168235,16,4.5
15168235,17,3.5
15168235,19,3.0
2548929,39,3.0
2548929,45,3.0
2548929,50,4.5
2548929,62,3.5
2548929,110,3.5
11371434,223,3.0
11371434,303,2.0
11371434,380,2.5
11371434,552,2.0
11371434,648,2.0
4877104,21,3.5
4877104,73,4.5
4877104,172,3.5
4877104,273,3.5
4877104,333,4.5
16650327,141,3.0
16650327,296,4.5
16650327,348,4.0
16650327,538,3.5
16650327,708,3.5
4024073,11,3.5
4024073,50,5.0
4024073,62,4.0
4024073,70,3.5
4024073,104,4.0
18063192,104,3.5
18063192,170,3.5
18063192,367,3.5
18063192,529,4.0
18063192,593,4.5
13811897,2,3.0
13811897,21,3.0
13811897,60,2.5
13811897,101,4.0
13811897,104,3.5
3704425,82,3.0
3704425,327,3.0
3704425,344,2.5
3704425,724,2.5
3704425,924,3.5
16719089,25,4.0
16719089,198,3.5
16719089,293,4.5
16719089,370,3.0
16719089,380,3.5
15067610,198,3.0
15067610,296,4.0
15067610,709,2.5
15067610,951,3.5
15067610,1061,3.0
3911141,48,3.5
3911141,153,3.5
3911141,333,4.0
3911141,434,3.0
3911141,454,3.5
740061,2,3.0
740061,47,4.0
740061,165,3.5
740061,172,3.0
740061,266,3.5
3993067,47,4.0
3993067,111,4.0
3993067,172,3.0
3993067,300,4.0
3993067,307,4.0
6596364,21,3.5
6596364,101,4.0
6596364,110,4.0
6596364,169,2.5
6596364,208,3.0
6115241,105,4.0
6115241,1097,4.5
6115241,4816,4.0
6115241,5015,4.0
6115241,6218,4.0
18493647,44,2.5
18493647,235,3.5
18493647,355,2.5
18493647,357,3.5
18493647,653,3.5
1339118,2916,3.0
1339118,7502,4.0
1339118,599,4.0
1339118,6777,3.5
1339118,55071,4.0
17787446,34,3.5
17787446,175,4.0
17787446,231,3.5
17787446,520,3.0
17787446,1299,4.0
1157423,34,4.0
1157423,36,4.5
1157423,153,3.5
1157423,190,4.0
1157423,231,4.0
13468371,208,3.0
13468371,349,3.5
13468371,1103,3.5
13468371,1221,4.5
13468371,1244,4.0
6464465,599,4.0
6464465,6777,4.0
6464465,8012,4.0
6464465,7502,4.5
6464465,599,4.0
10762947,34,4.0
10762947,39,3.5
10762947,125,3.5
10762947,222,4.0
10762947,223,4.5
15373416,16,4.0
15373416,36,4.0
15373416,50,4.5
15373416,94,3.5
15373416,231,3.5
5369158,22,3.5
5369158,193,2.0
5369158,216,3.5
5369158,333,4.0
5369158,348,3.5
19903565,1885,3.5
19903565,69951,3.5
19903565,3,3.0
19903565,10,3.5
19903565,34,3.5
7882600,16,4.5
7882600,62,4.0
7882600,104,4.0
7882600,110,4.0
7882600,208,3.0
106124,260,4.5
106124,318,5.0
106124,552,3.0
106124,589,4.5
106124,904,4.5
14524939,608,4.0
14524939,659,3.0
14524939,1208,3.5
14524939,1237,3.5
14524939,1291,3.5
9008520,2,4.0
9008520,16,4.5
9008520,36,4.5
9008520,50,5.0
9008520,231,4.0
228487,36,4.5
228487,153,3.5
228487,190,4.0
228487,231,4.0
228487,308,4.5
8869780,599,4.5
8869780,55071,4.5
8869780,7502,4.5
8869780,599,4.5
8869780,6777,4.0
14919314,903,4.0
14919314,1203,4.0
14919314,3094,3.5
14919314,5878,3.5
14919314,8125,3.5
6644624,16,2.5
6644624,17,3.0
6644624,353,2.5
6644624,766,2.5
6644624,909,3.0
13342920,10,3.5
13342920,76,4.0
13342920,111,4.0
13342920,145,3.5
13342920,256,2.5
7581026,11,3.5
7581026,50,4.5
7581026,62,4.0
7581026,104,3.5
7581026,185,3.0
2002525,193,2.0
2002525,208,2.5
2002525,380,3.5
2002525,431,4.0
2002525,520,2.5
18649317,247,4.0
18649317,315,3.0
18649317,339,3.5
18649317,356,4.5
18649317,509,4.0
2643071,16,3.5
2643071,62,3.0
2643071,104,2.5
2643071,110,3.0
2643071,173,2.0
4415215,21,3.0
4415215,150,3.5
4415215,1409,2.5
4415215,1952,3.5
4415215,1967,3.5
8349113,163,3.0
8349113,541,4.0
8349113,910,4.0
8349113,1080,4.0
8349113,1203,4.0
17874122,587,3.5
17874122,608,4.5
17874122,659,4.0
17874122,1208,4.0
17874122,1237,4.5
3641913,296,4.5
3641913,778,4.0
3641913,1263,4.0
3641913,1953,4.0
3641913,2747,3.5
13131755,16,4.0
13131755,18,3.5
13131755,104,3.5
13131755,318,4.5
13131755,364,4.0
1727670,11,3.5
1727670,32,4.0
1727670,50,4.5
1727670,62,4.0
1727670,104,3.5
1882842,508,4.0
1882842,915,4.0
1882842,1104,3.5
1882842,1210,4.0
1882842,1307,4.0
9499788,931,3.0
9499788,2871,3.0
9499788,3160,3.0
9499788,5617,3.0
9499788,50740,3.5
8219678,36,4.5
8219678,150,4.0
8219678,175,4.5
8219678,203,3.5
8219678,333,4.0
13865693,21,3.0
13865693,52,3.0
13865693,141,2.5
13865693,231,3.0
13865693,260,3.5
17497393,16,4.0
17497393,153,3.0
17497393,180,3.5
17497393,260,4.0
17497393,303,3.0
4647598,32,4.5
4647598,62,4.0
4647598,104,3.5
4647598,185,3.0
4647598,261,4.0
6752196,34,3.0
6752196,44,2.5
6752196,50,4.0
6752196,288,3.5
6752196,300,4.0
6035084,32,3.0
6035084,62,3.0
6035084,70,2.5
6035084,104,2.5
6035084,111,3.0
2283772,18,3.0
2283772,104,3.5
2283772,110,3.0
2283772,288,3.5
2283772,290,3.5
6328547,16,4.0
6328547,25,3.5
6328547,104,3.0
6328547,173,2.0
6328547,204,3.0
229040,599,3.5
229040,55071,3.5
229040,7502,3.5
229040,599,3.5
229040,6777,3.0
1122150,44,3.0
1122150,100,3.5
1122150,110,4.0
1122150,185,3.5
1122150,193,2.5
9627596,599,4.0
9627596,55071,4.0
9627596,7502,4.5
9627596,599,4.0
9627596,6777,3.5
9788269,16,4.5
9788269,76,4.0
9788269,180,4.0
9788269,344,3.5
9788269,381,3.5
2981328,19,3.5
2981328,36,4.0
2981328,50,5.0
2981328,111,4.5
2981328,145,3.5
16983763,24,3.0
16983763,34,2.5
16983763,50,3.5
16983763,161,2.0
16983763,173,1.5
17951529,599,4.5
17951529,55071,4.5
17951529,7502,4.5
17951529,599,4.5
17951529,6777,4.0
9805629,173,1.5
9805629,207,2.0
9805629,457,3.5
9805629,475,3.5
9805629,497,3.5
1555335,21,3.5
1555335,62,4.0
1555335,110,4.0
1555335,173,2.5
1555335,300,4.0
10108542,11,3.5
10108542,110,4.0
10108542,153,3.0
10108542,208,3.0
10108542,260,4.5
10399845,160,2.0
10399845,300,3.5
10399845,1022,3.5
10399845,1203,4.5
10399845,1244,4.0
18338243,110,3.5
18338243,165,3.5
18338243,260,4.0
18338243,329,3.0
18338243,337,4.0
13224719,39,3.0
13224719,457,4.0
13224719,520,3.0
13224719,529,4.0
13224719,1225,4.0
10742550,150,3.5
10742550,180,3.5
10742550,307,3.5
10742550,349,3.5
10742550,380,3.5
4030753,599,4.0
4030753,55071,4.0
4030753,7502,4.0
4030753,599,4.0
4030753,6777,3.5
7955453,34,3.5
7955453,141,3.0
7955453,292,3.0
7955453,317,3.0
7955453,1120,3.5
10034868,377,3.0
10034868,485,2.5
10034868,608,4.0
10034868,802,2.5
10034868,1080,3.5
227272,32,4.0
227272,36,4.0
227272,165,3.5
227272,293,4.0
227272,337,4.0
10921137,23,2.5
10921137,70,3.0
10921137,111,3.5
10921137,231,3.0
10921137,377,3.0
11885760,34,3.0
11885760,82,2.5
11885760,104,3.0
11885760,125,3.0
11885760,194,3.5
12055077,17,4.0
12055077,50,4.5
12055077,60,3.0
12055077,153,3.0
12055077,267,3.0
19446446,1,4.5
19446446,21,3.5
19446446,34,4.0
19446446,296,5.0
19446446,317,4.0
11644233,599,4.5
11644233,6777,4.0
11644233,8012,4.0
11644233,7502,4.5
11644233,599,4.5
130612,1,4.0
130612,10,3.5
130612,25,4.0
130612,47,4.0
130612,50,4.5
8341184,34,3.5
8341184,36,4.0
8341184,48,3.5
8341184,153,3.0
8341184,190,3.5
19802511,169,2.0
19802511,1215,3.5
19802511,1288,4.0
19802511,2712,3.5
19802511,3868,3.5
16636967,52,3.5
16636967,141,3.5
16636967,231,3.5
16636967,260,4.5
16636967,316,3.5
13590340,10,3.0
13590340,19,2.5
13590340,92,2.0
13590340,256,2.0
13590340,261,3.5
11078434,36,4.0
11078434,153,2.5
11078434,190,3.5
11078434,293,4.0
11078434,318,4.5
13491125,253,4.5
13491125,344,3.5
13491125,589,4.5
13491125,1101,4.0
13491125,1246,4.5
13379336,319,4.0
13379336,905,4.0
13379336,1247,4.5
13379336,1464,4.0
13379336,1617,4.5
3816017,111,5.0
3816017,208,3.5
3816017,329,4.5
3816017,457,5.0
3816017,780,4.0
12861903,2012,3.5
12861903,8984,3.0
12861903,30810,4.0
12861903,55820,4.0
12861903,588,3.5
5491198,76,3.0
5491198,111,3.5
5491198,145,3.0
5491198,203,2.5
5491198,215,4.0
8475118,150,4.0
8475118,508,3.5
8475118,1079,4.0
8475118,1193,4.0
8475118,1214,4.0
12778245,29,2.5
12778245,52,2.0
12778245,111,2.5
12778245,150,2.5
12778245,158,2.0
18472892,173,2.5
18472892,247,4.0
18472892,480,4.0
18472892,785,3.0
18472892,914,4.5
14668715,357,3.0
14668715,1276,3.5
14668715,1375,3.0
14668715,2019,3.5
14668715,2054,2.5
9682178,6,4.0
9682178,239,3.0
9682178,442,2.5
9682178,733,3.0
9682178,832,3.0
1784056,150,4.0
1784056,180,3.5
1784056,260,4.0
1784056,307,4.0
1784056,380,3.5
16694763,16,4.0
16694763,32,3.5
16694763,36,3.5
16694763,145,3.0
16694763,185,2.5
8222716,11,3.0
8222716,32,4.0
8222716,50,4.0
8222716,62,4.0
8222716,104,3.0
17628471,599,4.0
17628471,55071,4.0
17628471,7502,4.0
17628471,599,4.0
17628471,6777,3.5
620182,11,3.5
620182,150,4.0
620182,163,3.5
620182,190,3.5
620182,223,4.0
16602515,562,3.5
16602515,597,3.5
16602515,6331,3.5
16602515,45186,3.0
16602515,34,3.0
7302600,18,4.0
7302600,19,3.0
7302600,141,3.5
7302600,163,3.5
7302600,293,4.5
16464919,16,4.0
16464919,62,3.5
16464919,104,3.0
16464919,173,2.5
16464919,208,2.5
10019116,10,3.5
10019116,22,3.0
10019116,95,3.0
10019116,153,2.5
10019116,173,2.5
16053451,10,3.0
16053451,21,3.0
16053451,339,3.0
16053451,356,4.0
16053451,457,4.0
10096165,296,4.5
10096165,969,4.0
10096165,1088,2.5
10096165,3130,2.5
10096165,3681,4.0
17812951,19,2.0
17812951,32,3.0
17812951,36,3.0
17812951,104,3.0
17812951,168,2.0
14182858,17,4.0
14182858,141,3.0
14182858,292,3.0
14182858,333,4.0
14182858,590,4.0
10847463,11,3.0
10847463,150,3.5
10847463,208,2.5
10847463,316,3.0
10847463,348,3.5
6735300,17,3.5
6735300,24,3.0
6735300,34,2.5
6735300,50,4.0
6735300,161,3.0
6149623,16,4.0
6149623,32,4.5
6149623,36,4.0
6149623,145,3.5
6149623,185,3.0
10566286,173,2.5
10566286,207,3.0
10566286,288,4.0
10566286,457,4.0
10566286,475,4.0
5095840,382,3.5
5095840,1179,4.0
5095840,1270,4.0
5095840,1278,4.0
5095840,1777,3.5
19841804,168,2.5
19841804,344,3.0
19841804,480,3.5
19841804,546,2.5
19841804,898,4.5
12420839,104,3.0
12420839,165,3.0
12420839,256,2.0
12420839,380,3.0
12420839,541,3.5
10290379,16,4.5
10290379,32,4.5
10290379,153,3.0
10290379,296,5.0
10290379,308,4.5
13036273,39,2.5
13036273,88,2.5
13036273,292,2.5
13036273,349,3.0
13036273,440,3.0
3558809,16,4.5
3558809,296,4.5
3558809,485,3.0
3558809,1225,4.5
3558809,1580,4.0
17671975,3,2.5
17671975,165,3.5
17671975,231,3.0
17671975,329,3.5
17671975,344,3.0
8548167,110,3.0
8548167,169,2.0
8548167,223,3.5
8548167,288,3.0
8548167,296,3.5
3471972,1,4.5
3471972,45,4.0
3471972,256,3.0
3471972,293,4.5
3471972,296,5.0
10669359,111,4.0
10669359,480,3.5
10669359,508,4.0
10669359,733,3.5
10669359,1079,4.0
5856336,1127,4.0
5856336,1391,3.0
5856336,3555,3.5
5856336,4881,4.0
5856336,5418,4.0
2787347,145,3.5
2787347,173,3.0
2787347,196,3.5
2787347,293,4.5
2787347,296,4.5
1365283,86,3.5
1365283,266,3.0
1365283,300,3.5
1365283,535,3.5
1365283,553,3.0
10037815,16,4.5
10037815,62,4.5
10037815,86,4.0
10037815,153,3.5
10037815,208,3.5
3391618,17,3.5
3391618,110,3.5
3391618,337,3.5
3391618,475,3.5
3391618,520,2.5
19029084,185,2.5
19029084,292,3.5
19029084,471,4.0
19029084,608,4.0
19029084,924,4.0
