userId,movieId,rating
6742962,296,4
6742962,858,4
6742962,50,4
3209781,318,4
3209781,296,4
3209781,858,4
3209781,50,4
3209781,593,4
19233941,318,4
19233941,527,4
19233941,296,4
19233941,858,4
19233941,50,4
1676483,318,4
1676483,527,4
1676483,296,4
1676483,858,4
1676483,50,4
16619875,318,4
16619875,527,4
16619875,296,4
16619875,858,4
16619875,50,4
903127,318,4
903127,527,4
903127,296,4
903127,858,4
903127,50,4
17245525,318,4
17245525,527,4
17245525,296,4
17245525,858,4
17245525,50,4
7569560,318,4
7569560,527,4
7569560,296,4
7569560,858,4
7569560,50,4
909736,318,4
909736,527,4
909736,296,4
909736,858,4
909736,50,4
19274378,318,4
19274378,527,4
19274378,296,4
19274378,858,4
19274378,50,4
9307056,318,4
9307056,527,4
9307056,296,4
9307056,858,4
9307056,50,4
8304123,318,4
8304123,527,4
8304123,296,4
8304123,858,4
8304123,50,4
2295096,318,4
2295096,527,4
2295096,296,4
2295096,858,4
2295096,50,4
4529326,318,4
4529326,527,4
4529326,296,4
4529326,858,4
4529326,50,4
4950224,527,4
4950224,858,4
4950224,50,4
4950224,593,4
4950224,260,4
6349372,318,4
6349372,527,4
6349372,296,4
6349372,858,4
6349372,50,4
17437632,318,4
17437632,527,4
17437632,296,4
17437632,858,4
17437632,50,4
9533258,318,4
9533258,527,4
9533258,296,4
9533258,858,4
9533258,50,4
1319149,318,4
1319149,527,4
1319149,296,4
1319149,858,4
1319149,50,4
9487482,318,4
9487482,527,4
9487482,296,4
9487482,858,4
9487482,50,4
9296376,318,4
9296376,527,4
9296376,296,4
9296376,858,4
9296376,50,4
16447343,527,4
16447343,296,4
16447343,858,4
16447343,50,4
16447343,593,4
14809420,318,4
14809420,527,4
14809420,296,4
14809420,858,4
14809420,50,4
14546031,318,4
14546031,296,4
14546031,858,4
14546031,50,4
14546031,593,4
8710518,318,4
8710518,527,4
8710518,296,4
8710518,858,4
8710518,50,4
2475718,318,4
2475718,527,4
2475718,296,4
2475718,858,4
2475718,50,4
1567284,318,4
1567284,527,4
1567284,296,4
1567284,858,4
1567284,50,4
8747579,527,4
8747579,296,4
8747579,858,4
8747579,50,4
8747579,593,4
12821628,296,4
12821628,858,4
12821628,50,4
12821628,593,4
12821628,260,4
3103887,318,4
3103887,527,4
3103887,296,4
3103887,858,4
3103887,50,4
8253435,318,4
8253435,527,4
8253435,296,4
8253435,858,4
8253435,50,4
11253162,318,4
11253162,527,4
11253162,296,4
11253162,858,4
11253162,50,4
3603245,318,4
3603245,527,4
3603245,296,4
3603245,858,4
3603245,50,4
12741737,318,4
12741737,527,4
12741737,296,4
12741737,858,4
12741737,593,4
5730689,318,4
5730689,527,4
5730689,296,4
5730689,858,4
5730689,50,4
9764658,318,4
9764658,527,4
9764658,296,4
9764658,858,4
9764658,50,4
1730617,318,4
1730617,527,4
1730617,296,4
1730617,858,4
1730617,50,4
9619667,527,4
9619667,296,4
9619667,858,4
9619667,50,4
9619667,593,4
6975738,318,4
6975738,527,4
6975738,296,4
6975738,858,4
6975738,50,4
7830214,318,4
7830214,527,4
7830214,296,4
7830214,858,4
7830214,50,4
13691323,318,4
13691323,527,4
13691323,296,4
13691323,858,4
13691323,50,4
19076306,318,4
19076306,527,4
19076306,296,4
19076306,858,4
19076306,50,4
8508804,318,4
8508804,527,4
8508804,296,4
8508804,858,4
8508804,50,4
3339715,318,4
3339715,527,4
3339715,296,4
3339715,858,4
3339715,50,4
14748319,318,4
14748319,527,4
14748319,296,4
14748319,858,4
14748319,50,4
7957060,318,4
7957060,527,4
7957060,296,4
7957060,858,4
7957060,50,4
1763749,318,4
1763749,527,4
1763749,296,4
1763749,858,4
1763749,50,4
6540069,318,4
6540069,527,4
6540069,296,4
6540069,858,4
6540069,50,4
16946203,318,4
16946203,527,4
16946203,296,4
16946203,858,4
16946203,50,4
6603205,318,4
6603205,527,4
6603205,296,4
6603205,858,4
6603205,50,4
11457914,318,4
11457914,527,4
11457914,296,4
11457914,858,4
11457914,50,4
3739235,318,4
3739235,527,4
3739235,296,4
3739235,858,4
3739235,50,4
6464073,318,4
6464073,527,4
6464073,296,4
6464073,858,4
6464073,50,4
18497379,318,4
18497379,527,4
18497379,296,4
18497379,858,4
18497379,50,4
19315172,318,4
19315172,527,4
19315172,296,4
19315172,858,4
19315172,50,4
7525819,318,4
7525819,527,4
7525819,296,4
7525819,858,4
7525819,50,4
3035910,318,4
3035910,527,4
3035910,296,4
3035910,858,4
3035910,50,4
4834436,318,4
4834436,527,4
4834436,296,4
4834436,858,4
4834436,50,4
14458765,318,4
14458765,527,4
14458765,296,4
14458765,858,4
14458765,50,4
7520283,318,4
7520283,527,4
7520283,296,4
7520283,858,4
7520283,50,4
7642056,318,4
7642056,527,4
7642056,296,4
7642056,858,4
7642056,50,4
3918803,318,4
3918803,527,4
3918803,296,4
3918803,858,4
3918803,50,4
19256036,318,4
19256036,527,4
19256036,296,4
19256036,858,4
19256036,50,4
6940338,318,4
6940338,527,4
6940338,296,4
6940338,858,4
6940338,50,4
4652937,318,4
4652937,527,4
4652937,296,4
4652937,858,4
4652937,50,4
13955049,318,4
13955049,527,4
13955049,296,4
13955049,858,4
13955049,50,4
12210677,318,4
12210677,527,4
12210677,296,4
12210677,858,4
12210677,50,4
2054356,318,4
2054356,527,4
2054356,296,4
2054356,858,4
2054356,50,4
1729635,318,4
1729635,527,4
1729635,296,4
1729635,858,4
1729635,50,4
4958672,318,4
4958672,296,4
4958672,858,4
4958672,50,4
4958672,593,4
8096782,318,4
8096782,527,4
8096782,858,4
8096782,50,4
8096782,593,4
3831145,318,4
3831145,527,4
3831145,296,4
3831145,858,4
3831145,50,4
19894260,318,4
19894260,527,4
19894260,296,4
19894260,858,4
19894260,50,4
10948838,527,4
10948838,296,4
10948838,858,4
10948838,50,4
10948838,593,4
13414075,527,4
13414075,296,4
13414075,858,4
13414075,50,4
13414075,593,4
12556954,318,4
12556954,527,4
12556954,296,4
12556954,858,4
12556954,50,4
14027348,318,4
14027348,527,4
14027348,296,4
14027348,858,4
14027348,50,4
2438123,318,4
2438123,527,4
2438123,296,4
2438123,858,4
2438123,50,4
47346,318,4
47346,527,4
47346,296,4
47346,858,4
47346,50,4
915434,318,4
915434,527,4
915434,296,4
915434,858,4
915434,50,4
11911,318,4
11911,527,4
11911,296,4
11911,858,4
11911,50,4
250758,318,4
250758,527,4
250758,296,4
250758,858,4
250758,50,4
4188388,318,4
4188388,527,4
4188388,296,4
4188388,858,4
4188388,50,4
8879835,318,4
8879835,527,4
8879835,296,4
8879835,858,4
8879835,50,4
11662237,318,4
11662237,527,4
11662237,296,4
11662237,858,4
11662237,50,4
954440,318,4
954440,527,4
954440,296,4
954440,858,4
954440,50,4
18821653,318,4
18821653,527,4
18821653,296,4
18821653,858,4
18821653,50,4
24913,318,4
24913,527,4
24913,296,4
24913,858,4
24913,50,4
18734387,318,4
18734387,527,4
18734387,296,4
18734387,858,4
18734387,50,4
8184440,318,4
8184440,527,4
8184440,296,4
8184440,858,4
8184440,50,4
10304221,318,4
10304221,527,4
10304221,296,4
10304221,858,4
10304221,50,4
11989886,318,4
11989886,527,4
11989886,296,4
11989886,858,4
11989886,50,4
989108,318,4
989108,527,4
989108,296,4
989108,858,4
989108,50,4
11811032,318,4
11811032,527,4
11811032,296,4
11811032,858,4
11811032,50,4
16094225,318,4
16094225,527,4
16094225,296,4
16094225,858,4
16094225,50,4
12837648,318,4
12837648,527,4
12837648,296,4
12837648,858,4
12837648,50,4
18901739,318,4
18901739,527,4
18901739,296,4
18901739,858,4
18901739,50,4
4243167,318,4
4243167,527,4
4243167,296,4
4243167,858,4
4243167,50,4
18829511,318,4
18829511,527,4
18829511,296,4
18829511,858,4
18829511,50,4
5639011,527,4
5639011,296,4
5639011,858,4
5639011,50,4
5639011,593,4
1552871,318,4
1552871,527,4
1552871,296,4
1552871,858,4
1552871,50,4
5043974,318,4
5043974,527,4
5043974,296,4
5043974,858,4
5043974,50,4
3619285,318,4
3619285,527,4
3619285,296,4
3619285,858,4
3619285,50,4
5269586,318,4
5269586,527,4
5269586,296,4
5269586,858,4
5269586,50,4
4567797,318,4
4567797,527,4
4567797,296,4
4567797,858,4
4567797,50,4
12368741,318,4
12368741,527,4
12368741,296,4
12368741,858,4
12368741,50,4
13493875,318,4
13493875,527,4
13493875,296,4
13493875,858,4
13493875,50,4
12909286,318,4
12909286,527,4
12909286,296,4
12909286,858,4
12909286,50,4
19202668,318,4
19202668,527,4
19202668,296,4
19202668,858,4
19202668,50,4
16713196,527,4
16713196,296,4
16713196,858,4
16713196,50,4
16713196,593,4
4849402,318,4
4849402,527,4
4849402,858,4
4849402,50,4
4849402,593,4
18894969,318,4
18894969,527,4
18894969,296,4
18894969,858,4
18894969,50,4
16725144,318,4
16725144,527,4
16725144,296,4
16725144,858,4
16725144,50,4
1744888,318,4
1744888,296,4
1744888,858,4
1744888,50,4
1744888,593,4
11719837,318,4
11719837,527,4
11719837,296,4
11719837,858,4
11719837,50,4
6935659,318,4
6935659,527,4
6935659,296,4
6935659,858,4
6935659,50,4
16688869,318,4
16688869,527,4
16688869,296,4
16688869,50,4
16688869,593,4
6345569,318,4
6345569,527,4
6345569,858,4
6345569,50,4
6345569,593,4
15168235,318,4
15168235,527,4
15168235,296,4
15168235,858,4
15168235,50,4
2548929,318,4
2548929,527,4
2548929,296,4
2548929,858,4
2548929,50,4
11371434,318,4
11371434,527,4
11371434,296,4
11371434,858,4
11371434,50,4
4877104,318,4
4877104,527,4
4877104,296,4
4877104,858,4
4877104,50,4
16650327,318,4
16650327,527,4
16650327,296,4
16650327,858,4
16650327,50,4
4024073,527,4
4024073,296,4
4024073,858,4
4024073,50,4
4024073,593,4
18063192,318,4
18063192,527,4
18063192,296,4
18063192,858,4
18063192,50,4
13811897,318,4
13811897,527,4
13811897,296,4
13811897,858,4
13811897,50,4
3704425,318,4
3704425,527,4
3704425,296,4
3704425,858,4
3704425,50,4
16719089,318,4
16719089,527,4
16719089,296,4
16719089,858,4
16719089,50,4
15067610,318,4
15067610,527,4
15067610,296,4
15067610,858,4
15067610,50,4
3911141,318,4
3911141,527,4
3911141,296,4
3911141,858,4
3911141,50,4
740061,318,4
740061,527,4
740061,296,4
740061,858,4
740061,50,4
3993067,318,4
3993067,527,4
3993067,296,4
3993067,858,4
3993067,50,4
6596364,318,4
6596364,527,4
6596364,296,4
6596364,858,4
6596364,50,4
6115241,318,4
6115241,527,4
6115241,296,4
6115241,858,4
6115241,50,4
18493647,318,4
18493647,527,4
18493647,296,4
18493647,858,4
18493647,50,4
1339118,318,4
1339118,527,4
1339118,296,4
1339118,858,4
1339118,50,4
17787446,318,4
17787446,527,4
17787446,296,4
17787446,858,4
17787446,50,4
1157423,318,4
1157423,527,4
1157423,296,4
1157423,858,4
1157423,50,4
13468371,318,4
13468371,527,4
13468371,296,4
13468371,858,4
13468371,50,4
6464465,318,4
6464465,527,4
6464465,858,4
6464465,50,4
6464465,593,4
10762947,318,4
10762947,527,4
10762947,296,4
10762947,858,4
10762947,50,4
15373416,318,4
15373416,527,4
15373416,296,4
15373416,858,4
15373416,50,4
5369158,318,4
5369158,527,4
5369158,296,4
5369158,858,4
5369158,50,4
19903565,318,4
19903565,527,4
19903565,296,4
19903565,858,4
19903565,50,4
7882600,318,4
7882600,527,4
7882600,858,4
7882600,50,4
7882600,593,4
106124,318,4
106124,527,4
106124,296,4
106124,858,4
106124,50,4
14524939,318,4
14524939,527,4
14524939,296,4
14524939,858,4
14524939,50,4
9008520,318,4
9008520,527,4
9008520,296,4
9008520,858,4
9008520,50,4
228487,318,4
228487,527,4
228487,296,4
228487,858,4
228487,50,4
8869780,318,4
8869780,527,4
8869780,296,4
8869780,858,4
8869780,50,4
14919314,318,4
14919314,527,4
14919314,296,4
14919314,858,4
14919314,50,4
6644624,318,4
6644624,527,4
6644624,296,4
6644624,858,4
6644624,50,4
13342920,318,4
13342920,527,4
13342920,296,4
13342920,858,4
13342920,593,4
7581026,527,4
7581026,296,4
7581026,858,4
7581026,50,4
7581026,593,4
2002525,318,4
2002525,527,4
2002525,296,4
2002525,858,4
2002525,50,4
18649317,318,4
18649317,527,4
18649317,296,4
18649317,858,4
18649317,50,4
2643071,318,4
2643071,527,4
2643071,858,4
2643071,50,4
2643071,593,4
4415215,318,4
4415215,527,4
4415215,296,4
4415215,50,4
4415215,593,4
8349113,318,4
8349113,527,4
8349113,296,4
8349113,858,4
8349113,50,4
17874122,318,4
17874122,527,4
17874122,296,4
17874122,858,4
17874122,50,4
3641913,318,4
3641913,527,4
3641913,296,4
3641913,858,4
3641913,50,4
13131755,318,4
13131755,527,4
13131755,296,4
13131755,858,4
13131755,593,4
1727670,296,4
1727670,858,4
1727670,50,4
1727670,593,4
1727670,260,4
1882842,318,4
1882842,527,4
1882842,296,4
1882842,858,4
1882842,50,4
9499788,318,4
9499788,527,4
9499788,296,4
9499788,858,4
9499788,50,4
8219678,318,4
8219678,527,4
8219678,296,4
8219678,858,4
8219678,50,4
13865693,318,4
13865693,527,4
13865693,296,4
13865693,858,4
13865693,50,4
17497393,318,4
17497393,527,4
17497393,296,4
17497393,858,4
17497393,50,4
4647598,527,4
4647598,296,4
4647598,858,4
4647598,50,4
4647598,593,4
6752196,318,4
6752196,527,4
6752196,296,4
6752196,858,4
6752196,50,4
6035084,527,4
6035084,296,4
6035084,858,4
6035084,50,4
6035084,593,4
2283772,318,4
2283772,527,4
2283772,296,4
2283772,858,4
2283772,50,4
6328547,318,4
6328547,527,4
6328547,296,4
6328547,858,4
6328547,50,4
229040,318,4
229040,527,4
229040,296,4
229040,858,4
229040,50,4
1122150,318,4
1122150,527,4
1122150,296,4
1122150,858,4
1122150,50,4
9627596,318,4
9627596,527,4
9627596,296,4
9627596,858,4
9627596,50,4
9788269,318,4
9788269,527,4
9788269,296,4
9788269,858,4
9788269,50,4
2981328,318,4
2981328,527,4
2981328,296,4
2981328,858,4
2981328,50,4
16983763,318,4
16983763,527,4
16983763,296,4
16983763,858,4
16983763,50,4
17951529,318,4
17951529,527,4
17951529,296,4
17951529,858,4
17951529,50,4
9805629,318,4
9805629,527,4
9805629,296,4
9805629,858,4
9805629,50,4
1555335,318,4
1555335,296,4
1555335,858,4
1555335,50,4
1555335,593,4
10108542,318,4
10108542,527,4
10108542,296,4
10108542,858,4
10108542,50,4
10399845,318,4
10399845,527,4
10399845,296,4
10399845,858,4
10399845,50,4
18338243,318,4
18338243,527,4
18338243,296,4
18338243,858,4
18338243,50,4
13224719,318,4
13224719,527,4
13224719,296,4
13224719,858,4
13224719,50,4
10742550,318,4
10742550,527,4
10742550,296,4
10742550,858,4
10742550,50,4
4030753,318,4
4030753,527,4
4030753,296,4
4030753,858,4
4030753,50,4
7955453,318,4
7955453,527,4
7955453,296,4
7955453,858,4
7955453,50,4
10034868,318,4
10034868,527,4
10034868,296,4
10034868,858,4
10034868,50,4
227272,318,4
227272,527,4
227272,296,4
227272,858,4
227272,50,4
10921137,527,4
10921137,296,4
10921137,858,4
10921137,50,4
10921137,593,4
11885760,318,4
11885760,527,4
11885760,296,4
11885760,858,4
11885760,50,4
12055077,318,4
12055077,527,4
12055077,296,4
12055077,858,4
12055077,50,4
19446446,318,4
19446446,527,4
19446446,296,4
19446446,858,4
19446446,50,4
11644233,318,4
11644233,527,4
11644233,296,4
11644233,858,4
11644233,50,4
130612,318,4
130612,527,4
130612,296,4
130612,858,4
130612,50,4
8341184,527,4
8341184,858,4
8341184,50,4
8341184,593,4
8341184,260,4
19802511,318,4
19802511,527,4
19802511,296,4
19802511,858,4
19802511,50,4
16636967,318,4
16636967,527,4
16636967,296,4
16636967,858,4
16636967,50,4
13590340,318,4
13590340,527,4
13590340,296,4
13590340,858,4
13590340,50,4
11078434,318,4
11078434,527,4
11078434,296,4
11078434,858,4
11078434,50,4
13491125,318,4
13491125,527,4
13491125,296,4
13491125,858,4
13491125,50,4
13379336,318,4
13379336,527,4
13379336,296,4
13379336,858,4
13379336,50,4
3816017,318,4
3816017,527,4
3816017,296,4
3816017,858,4
3816017,50,4
12861903,318,4
12861903,527,4
12861903,858,4
12861903,50,4
12861903,593,4
5491198,527,4
5491198,296,4
5491198,858,4
5491198,593,4
5491198,260,4
8475118,318,4
8475118,527,4
8475118,296,4
8475118,858,4
8475118,50,4
12778245,318,4
12778245,527,4
12778245,296,4
12778245,858,4
12778245,50,4
18472892,318,4
18472892,527,4
18472892,296,4
18472892,858,4
18472892,50,4
14668715,318,4
14668715,527,4
14668715,296,4
14668715,858,4
14668715,50,4
9682178,318,4
9682178,527,4
9682178,296,4
9682178,858,4
9682178,50,4
1784056,318,4
1784056,527,4
1784056,296,4
1784056,858,4
1784056,50,4
16694763,318,4
16694763,527,4
16694763,296,4
16694763,858,4
16694763,50,4
8222716,527,4
8222716,296,4
8222716,858,4
8222716,50,4
8222716,593,4
17628471,318,4
17628471,527,4
17628471,296,4
17628471,858,4
17628471,50,4
620182,318,4
620182,527,4
620182,296,4
620182,858,4
620182,50,4
16602515,318,4
16602515,527,4
16602515,296,4
16602515,858,4
16602515,50,4
7302600,318,4
7302600,527,4
7302600,296,4
7302600,858,4
7302600,50,4
16464919,318,4
16464919,527,4
16464919,858,4
16464919,50,4
16464919,593,4
10019116,318,4
10019116,527,4
10019116,296,4
10019116,858,4
10019116,50,4
16053451,318,4
16053451,527,4
16053451,296,4
16053451,858,4
16053451,50,4
10096165,318,4
10096165,527,4
10096165,296,4
10096165,858,4
10096165,50,4
17812951,318,4
17812951,527,4
17812951,296,4
17812951,858,4
17812951,50,4
14182858,318,4
14182858,527,4
14182858,296,4
14182858,858,4
14182858,50,4
10847463,318,4
10847463,527,4
10847463,296,4
10847463,858,4
10847463,50,4
6735300,318,4
6735300,527,4
6735300,858,4
6735300,50,4
6735300,260,4
6149623,318,4
6149623,527,4
6149623,296,4
6149623,858,4
6149623,50,4
10566286,318,4
10566286,527,4
10566286,296,4
10566286,858,4
10566286,50,4
5095840,318,4
5095840,527,4
5095840,296,4
5095840,858,4
5095840,50,4
19841804,318,4
19841804,527,4
19841804,296,4
19841804,858,4
19841804,50,4
12420839,318,4
12420839,527,4
12420839,296,4
12420839,858,4
12420839,50,4
10290379,318,4
10290379,527,4
10290379,296,4
10290379,858,4
10290379,50,4
13036273,318,4
13036273,527,4
13036273,296,4
13036273,858,4
13036273,593,4
3558809,318,4
3558809,527,4
3558809,296,4
3558809,858,4
3558809,50,4
17671975,318,4
17671975,527,4
17671975,296,4
17671975,858,4
17671975,50,4
8548167,318,4
8548167,527,4
8548167,296,4
8548167,858,4
8548167,50,4
3471972,318,4
3471972,527,4
3471972,296,4
3471972,858,4
3471972,50,4
10669359,318,4
10669359,527,4
10669359,296,4
10669359,858,4
10669359,50,4
5856336,318,4
5856336,527,4
5856336,296,4
5856336,858,4
5856336,50,4
2787347,318,4
2787347,527,4
2787347,296,4
2787347,858,4
2787347,50,4
1365283,318,4
1365283,527,4
1365283,296,4
1365283,858,4
1365283,50,4
10037815,318,4
10037815,527,4
10037815,296,4
10037815,858,4
10037815,50,4
3391618,318,4
3391618,527,4
3391618,296,4
3391618,858,4
3391618,50,4
19029084,318,4
19029084,527,4
19029084,296,4
19029084,858,4
19029084,50,4
1992898,318,4
1992898,527,4
1992898,296,4
1992898,858,4
1992898,50,4
3866776,318,4
3866776,527,4
3866776,296,4
3866776,858,4
3866776,50,4
16332305,318,4
16332305,527,4
16332305,296,4
16332305,858,4
16332305,50,4
3836323,318,4
3836323,527,4
3836323,296,4
3836323,858,4
3836323,593,4
19056982,318,4
19056982,527,4
19056982,296,4
19056982,858,4
19056982,50,4
13019342,318,4
13019342,527,4
13019342,296,4
13019342,858,4
13019342,50,4
5978537,318,4
5978537,527,4
5978537,296,4
5978537,858,4
5978537,50,4
11547306,318,4
11547306,527,4
11547306,296,4
11547306,858,4
11547306,50,4
4993411,318,4
4993411,527,4
4993411,296,4
4993411,858,4
4993411,50,4
8447703,318,4
8447703,527,4
8447703,296,4
8447703,858,4
8447703,50,4
17785249,318,4
17785249,527,4
17785249,296,4
17785249,858,4
17785249,50,4
983123,318,4
983123,527,4
983123,296,4
983123,858,4
983123,50,4
10568804,318,4
10568804,527,4
10568804,296,4
10568804,858,4
10568804,50,4
7459736,318,4
7459736,527,4
7459736,296,4
7459736,858,4
7459736,50,4
19621799,318,4
19621799,527,4
19621799,296,4
19621799,858,4
19621799,50,4
17124593,318,4
17124593,527,4
17124593,296,4
17124593,858,4
17124593,50,4
12351291,527,4
12351291,296,4
12351291,858,4
12351291,50,4
12351291,593,4
8296194,318,4
8296194,527,4
8296194,296,4
8296194,858,4
8296194,50,4
11369666,318,4
11369666,527,4
11369666,296,4
11369666,858,4
11369666,50,4
18617883,318,4
18617883,527,4
18617883,296,4
18617883,858,4
18617883,50,4
12496015,318,4
12496015,527,4
12496015,296,4
12496015,858,4
12496015,50,4
19076039,318,4
19076039,527,4
19076039,296,4
19076039,858,4
19076039,50,4
6581397,318,4
6581397,527,4
6581397,296,4
6581397,858,4
6581397,50,4
10688487,318,4
10688487,527,4
10688487,296,4
10688487,858,4
10688487,50,4
11930750,318,4
11930750,527,4
11930750,296,4
11930750,858,4
11930750,50,4
7214085,318,4
7214085,527,4
7214085,296,4
7214085,858,4
7214085,50,4
3963955,318,4
3963955,527,4
3963955,296,4
3963955,858,4
3963955,50,4
12719038,318,4
12719038,527,4
12719038,296,4
12719038,858,4
12719038,50,4
3944344,318,4
3944344,527,4
3944344,296,4
3944344,858,4
3944344,50,4
9870462,318,4
9870462,527,4
9870462,296,4
9870462,858,4
9870462,593,4
2026851,318,4
2026851,527,4
2026851,296,4
2026851,858,4
2026851,50,4
614218,318,4
614218,296,4
614218,858,4
614218,50,4
614218,593,4
8037288,318,4
8037288,527,4
8037288,296,4
8037288,858,4
8037288,593,4
6874201,318,4
6874201,527,4
6874201,296,4
6874201,858,4
6874201,50,4
1159977,318,4
1159977,527,4
1159977,296,4
1159977,858,4
1159977,50,4
2370609,318,4
2370609,296,4
2370609,858,4
2370609,50,4
2370609,593,4
16110264,318,4
16110264,527,4
16110264,296,4
16110264,858,4
16110264,50,4
4959493,318,4
4959493,527,4
4959493,296,4
4959493,858,4
4959493,50,4
7039070,318,4
7039070,527,4
7039070,296,4
7039070,858,4
7039070,50,4
5892682,318,4
5892682,527,4
5892682,296,4
5892682,858,4
5892682,50,4
16024409,318,4
16024409,527,4
16024409,296,4
16024409,858,4
16024409,50,4
14087930,318,4
14087930,527,4
14087930,296,4
14087930,858,4
14087930,50,4
5051993,318,4
5051993,527,4
5051993,296,4
5051993,858,4
5051993,50,4
14621957,318,4
14621957,527,4
14621957,296,4
14621957,858,4
14621957,50,4
1253978,318,4
1253978,527,4
1253978,296,4
1253978,858,4
1253978,50,4
4906055,318,4
4906055,527,4
4906055,296,4
4906055,858,4
4906055,50,4
9699896,527,4
9699896,296,4
9699896,858,4
9699896,50,4
9699896,260,4
901716,318,4
901716,527,4
901716,296,4
901716,858,4
901716,50,4
4615252,318,4
4615252,527,4
4615252,296,4
4615252,858,4
4615252,50,4
6582112,318,4
6582112,527,4
6582112,296,4
6582112,858,4
6582112,50,4
10888720,318,4
10888720,527,4
10888720,858,4
10888720,50,4
10888720,593,4
2733284,318,4
2733284,527,4
2733284,296,4
2733284,858,4
2733284,50,4
11831696,318,4
11831696,527,4
11831696,296,4
11831696,858,4
11831696,50,4
12250202,318,4
12250202,527,4
12250202,296,4
12250202,858,4
12250202,50,4
5345386,318,4
5345386,527,4
5345386,296,4
5345386,858,4
5345386,50,4
10316599,318,4
10316599,527,4
10316599,296,4
10316599,858,4
10316599,50,4
1799541,318,4
1799541,527,4
1799541,296,4
1799541,858,4
1799541,50,4
12744845,318,4
12744845,527,4
12744845,296,4
12744845,858,4
12744845,50,4
6651142,318,4
6651142,527,4
6651142,296,4
6651142,858,4
6651142,50,4
19158232,318,4
19158232,527,4
19158232,296,4
19158232,858,4
19158232,50,4
8416768,318,4
8416768,527,4
8416768,296,4
8416768,858,4
8416768,50,4
836616,318,4
836616,527,4
836616,296,4
836616,858,4
836616,50,4
16512963,318,4
16512963,527,4
16512963,296,4
16512963,858,4
16512963,50,4
5287590,318,4
5287590,527,4
5287590,296,4
5287590,858,4
5287590,50,4
14449068,318,4
14449068,527,4
14449068,296,4
14449068,858,4
14449068,50,4
15304492,318,4
15304492,527,4
15304492,858,4
15304492,50,4
15304492,593,4
18148548,318,4
18148548,527,4
18148548,296,4
18148548,858,4
18148548,50,4
10933443,318,4
10933443,527,4
10933443,296,4
10933443,858,4
10933443,50,4
5673392,318,4
5673392,527,4
5673392,296,4
5673392,858,4
5673392,50,4
17845010,318,4
17845010,527,4
17845010,296,4
17845010,858,4
17845010,50,4
19193238,318,4
19193238,527,4
19193238,296,4
19193238,858,4
19193238,50,4
1523276,318,4
1523276,527,4
1523276,296,4
1523276,858,4
1523276,50,4
13838117,318,4
13838117,527,4
13838117,296,4
13838117,858,4
13838117,50,4
8772601,318,4
8772601,527,4
8772601,296,4
8772601,858,4
8772601,50,4
8367974,318,4
8367974,527,4
8367974,296,4
8367974,858,4
8367974,50,4
18889594,318,4
18889594,527,4
18889594,296,4
18889594,858,4
18889594,50,4
8709536,318,4
8709536,527,4
